Sample_ID,Architecture,Tool,Success_Status,Time_s,Mem_MB,Func_Count,Block_Count,IR_Stmt_Count
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy_01.good,x86-64,llvm,Success,.01,10.16,0,0,792
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_01.good,x86-64,ghidra,Success,6.48,641.17,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_01.good,x86-64,angr,Success,.93,114.48,108,203,3358
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy_01.good,x86-64,llvm,Success,.01,10.07,0,0,795
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_01.good,x86-64,ghidra,Success,6.40,562.17,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_01.good,x86-64,angr,Success,.86,114.65,112,196,3011
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy_01.good,x86-64,llvm,Success,.01,10.01,0,0,737
CWE190_Integer_Overflow__int64_t_max_add_01.bad,x86-64,ghidra,Success,6.36,580.94,76,14,49
CWE190_Integer_Overflow__int64_t_max_add_01.bad,x86-64,angr,Success,.86,114.64,106,193,3109
CWE190_Integer_Overflow__int64_t_max_add_01.bad,x86-64,llvm,Success,.01,10.19,0,0,754
CWE415_Double_Free__malloc_free_long_01.bad,x86-64,ghidra,Success,6.62,558.06,82,17,61
CWE415_Double_Free__malloc_free_long_01.bad,x86-64,angr,Success,.86,114.92,118,215,3208
CWE415_Double_Free__malloc_free_long_01.bad,x86-64,llvm,Success,.01,10.00,0,0,778
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_memmove_01.bad,x86-64,ghidra,Success,6.52,565.59,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_memmove_01.bad,x86-64,angr,Success,.86,114.74,113,225,3894
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_memmove_01.bad,x86-64,llvm,Success,.01,10.41,0,0,912
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_loop_01.bad,x86-64,ghidra,Success,6.48,703.16,75,14,49
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_loop_01.bad,x86-64,angr,Success,.93,114.68,105,203,3320
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_loop_01.bad,x86-64,llvm,Success,.01,10.21,0,0,778
CWE190_Integer_Overflow__char_max_add_01.bad,x86-64,ghidra,Success,6.45,633.59,76,14,49
CWE190_Integer_Overflow__char_max_add_01.bad,x86-64,angr,Success,.85,114.71,106,193,3142
CWE190_Integer_Overflow__char_max_add_01.bad,x86-64,llvm,Success,.01,10.01,0,0,751
CWE122_Heap_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy_01.bad,x86-64,ghidra,Success,6.51,632.16,83,18,65
CWE122_Heap_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy_01.bad,x86-64,angr,Success,.88,114.94,121,221,3280
CWE122_Heap_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy_01.bad,x86-64,llvm,Success,.01,10.30,0,0,804
CWE190_Integer_Overflow__int_connect_socket_multiply_01.bad,x86-64,ghidra,Success,6.38,569.37,92,22,81
CWE190_Integer_Overflow__int_connect_socket_multiply_01.bad,x86-64,angr,Success,.91,115.49,138,272,3952
CWE190_Integer_Overflow__int_connect_socket_multiply_01.bad,x86-64,llvm,Success,.01,9.98,0,0,937
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_ncat_01.good,x86-64,ghidra,Success,6.55,567.53,84,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_ncat_01.good,x86-64,angr,Success,.86,114.96,124,215,3100
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_wchar_t_ncat_01.good,x86-64,llvm,Success,.02,10.10,0,0,767
CWE122_Heap_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy_01.good,x86-64,ghidra,Success,6.41,568.86,82,18,65
CWE122_Heap_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy_01.good,x86-64,angr,Success,.91,114.87,120,209,3069
CWE122_Heap_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy_01.good,x86-64,llvm,Success,.01,9.82,0,0,757
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_01.good,x86-64,ghidra,Success,6.45,575.52,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_01.good,x86-64,angr,Success,.86,114.76,112,206,3363
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove_01.good,x86-64,llvm,Success,.02,10.06,0,0,804
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_01.bad,x86-64,ghidra,Success,6.49,679.05,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_01.bad,x86-64,angr,Success,.86,114.98,113,221,3888
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop_01.bad,x86-64,llvm,Success,.02,10.19,0,0,916
CWE121_Stack_Based_Buffer_Overflow__CWE135_01.good,x86-64,ghidra,Success,6.51,674.98,83,18,65
CWE121_Stack_Based_Buffer_Overflow__CWE135_01.good,x86-64,angr,Success,.88,114.75,121,223,3520
CWE121_Stack_Based_Buffer_Overflow__CWE135_01.good,x86-64,llvm,Success,.02,10.02,0,0,849
CWE415_Double_Free__malloc_free_int_01.good,x86-64,ghidra,Success,6.56,558.95,81,17,61
CWE415_Double_Free__malloc_free_int_01.good,x86-64,angr,Success,.87,114.49,117,206,3069
CWE415_Double_Free__malloc_free_int_01.good,x86-64,llvm,Success,.01,10.06,0,0,749
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_01.bad,x86-64,ghidra,Success,6.39,558.26,83,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_01.bad,x86-64,angr,Success,.92,114.78,121,227,3446
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_char_loop_01.bad,x86-64,llvm,Success,.01,10.11,0,0,826
CWE190_Integer_Overflow__int_rand_square_01.good,x86-64,ghidra,Success,6.29,560.43,75,14,49
CWE190_Integer_Overflow__int_rand_square_01.good,x86-64,angr,Success,.89,114.73,105,201,3292
CWE190_Integer_Overflow__int_rand_square_01.good,x86-64,llvm,Success,.01,10.50,0,0,757
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_01.bad,x86-64,ghidra,Success,6.44,705.71,75,14,49
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_01.bad,x86-64,angr,Success,.87,115.05,105,221,3950
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop_01.bad,x86-64,llvm,Success,.01,10.37,0,0,900
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_memcpy_01.bad,x86-64,ghidra,Success,6.41,580.41,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_memcpy_01.bad,x86-64,angr,Success,.90,114.99,113,225,3888
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_memcpy_01.bad,x86-64,llvm,Success,.01,10.37,0,0,906
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_01.bad,x86-64,ghidra,Success,6.52,708.42,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_01.bad,x86-64,angr,Success,.86,114.75,113,205,3206
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove_01.bad,x86-64,llvm,Success,.02,10.07,0,0,784
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_cpy_01.good,x86-64,ghidra,Success,6.32,559.53,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_cpy_01.good,x86-64,angr,Success,.93,114.63,108,190,2999
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_cpy_01.good,x86-64,llvm,Success,.01,9.87,0,0,733
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_01.bad,x86-64,ghidra,Success,6.51,564.80,83,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_01.bad,x86-64,angr,Success,.90,115.06,121,225,3336
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_int_memcpy_01.bad,x86-64,llvm,Success,.01,10.30,0,0,806
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memcpy_01.bad,x86-64,ghidra,Success,6.66,644.94,85,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memcpy_01.bad,x86-64,angr,Success,.93,114.94,125,228,3375
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_memcpy_01.bad,x86-64,llvm,Success,.01,10.05,0,0,829
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_snprintf_01.good,x86-64,ghidra,Success,6.77,616.87,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_snprintf_01.good,x86-64,angr,Success,.91,114.84,112,196,3009
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_snprintf_01.good,x86-64,llvm,Success,.01,9.87,0,0,739
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.bad,x86-64,ghidra,Success,6.59,572.16,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.bad,x86-64,angr,Success,.92,114.82,113,225,3870
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat_01.bad,x86-64,llvm,Success,.01,10.00,0,0,906
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_char_memcpy_01.bad,x86-64,ghidra,Success,6.40,622.27,87,20,73
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_char_memcpy_01.bad,x86-64,angr,Success,.92,115.16,129,235,3438
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_char_memcpy_01.bad,x86-64,llvm,Success,.01,10.32,0,0,844
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_loop_01.bad,x86-64,ghidra,Success,6.50,620.19,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_loop_01.bad,x86-64,angr,Success,.91,114.93,113,211,3554
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_loop_01.bad,x86-64,llvm,Success,.02,9.96,0,0,852
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_01.good,x86-64,ghidra,Success,6.62,567.39,82,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_01.good,x86-64,angr,Success,.90,114.88,120,212,3150
CWE122_Heap_Based_Buffer_Overflow__c_CWE805_char_loop_01.good,x86-64,llvm,Success,.02,10.10,0,0,770
CWE122_Heap_Based_Buffer_Overflow__c_dest_wchar_t_cpy_01.bad,x86-64,ghidra,Success,6.56,562.36,85,19,69
CWE122_Heap_Based_Buffer_Overflow__c_dest_wchar_t_cpy_01.bad,x86-64,angr,Success,.90,114.73,125,228,3325
CWE122_Heap_Based_Buffer_Overflow__c_dest_wchar_t_cpy_01.bad,x86-64,llvm,Success,.01,9.92,0,0,815
CWE415_Double_Free__malloc_free_int64_t_01.good,x86-64,ghidra,Success,6.53,558.08,81,17,61
CWE415_Double_Free__malloc_free_int64_t_01.good,x86-64,angr,Success,.90,114.91,117,206,3069
CWE415_Double_Free__malloc_free_int64_t_01.good,x86-64,llvm,Success,.01,9.82,0,0,749
CWE190_Integer_Overflow__char_fscanf_multiply_01.bad,x86-64,ghidra,Success,6.59,612.09,78,15,53
CWE190_Integer_Overflow__char_fscanf_multiply_01.bad,x86-64,angr,Success,.89,115.05,110,207,3333
CWE190_Integer_Overflow__char_fscanf_multiply_01.bad,x86-64,llvm,Success,.01,9.96,0,0,793
CWE190_Integer_Overflow__char_rand_add_01.good,x86-64,ghidra,Success,6.42,571.31,75,14,49
CWE190_Integer_Overflow__char_rand_add_01.good,x86-64,angr,Success,.95,114.39,105,198,3146
CWE190_Integer_Overflow__char_rand_add_01.good,x86-64,llvm,Success,.01,10.15,0,0,740
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncpy_01.good,x86-64,ghidra,Success,6.41,639.34,80,17,61
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncpy_01.good,x86-64,angr,Success,.92,114.54,116,202,3072
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncpy_01.good,x86-64,llvm,Success,.01,9.97,0,0,755
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_loop_01.good,x86-64,ghidra,Success,6.52,568.04,76,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_loop_01.good,x86-64,angr,Success,.89,115.05,108,203,3452
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_loop_01.good,x86-64,llvm,Success,.01,9.92,0,0,810
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_char_ncat_01.good,x86-64,ghidra,Success,6.58,743.08,86,20,73
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_char_ncat_01.good,x86-64,angr,Success,.92,115.21,128,221,3161
CWE122_Heap_Based_Buffer_Overflow__c_CWE806_char_ncat_01.good,x86-64,llvm,Success,.01,10.32,0,0,784
CWE190_Integer_Overflow__unsigned_int_rand_preinc_01.bad,x86-64,ghidra,Success,6.44,567.37,76,14,49
CWE190_Integer_Overflow__unsigned_int_rand_preinc_01.bad,x86-64,angr,Success,.89,114.91,106,213,3594
CWE190_Integer_Overflow__unsigned_int_rand_preinc_01.bad,x86-64,llvm,Success,.01,10.14,0,0,799
CWE190_Integer_Overflow__int_listen_socket_square_01.bad,x86-64,ghidra,Success,6.44,640.09,94,23,85
CWE190_Integer_Overflow__int_listen_socket_square_01.bad,x86-64,angr,Success,.98,115.64,142,290,4181
CWE190_Integer_Overflow__int_listen_socket_square_01.bad,x86-64,llvm,Success,.01,10.08,0,0,984
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memmove_01.good,x86-64,ghidra,Success,6.66,622.06,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memmove_01.good,x86-64,angr,Success,.88,114.97,112,196,3019
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memmove_01.good,x86-64,llvm,Success,.01,9.95,0,0,740
CWE190_Integer_Overflow__short_rand_add_01.bad,x86-64,ghidra,Success,6.41,570.64,76,14,49
CWE190_Integer_Overflow__short_rand_add_01.bad,x86-64,angr,Success,.92,114.92,106,213,3515
CWE190_Integer_Overflow__short_rand_add_01.bad,x86-64,llvm,Success,.01,9.93,0,0,791
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncpy_01.bad,x86-64,ghidra,Success,6.50,564.39,79,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncpy_01.bad,x86-64,angr,Success,.93,115.01,113,225,3894
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncpy_01.bad,x86-64,llvm,Success,.01,10.10,0,0,912
CWE190_Integer_Overflow__short_max_preinc_01.good,x86-64,ghidra,Success,6.53,567.58,75,14,49
CWE190_Integer_Overflow__short_max_preinc_01.good,x86-64,angr,Success,.88,114.51,105,188,3057
CWE190_Integer_Overflow__short_max_preinc_01.good,x86-64,llvm,Success,.01,10.03,0,0,732
CWE190_Integer_Overflow__char_max_preinc_01.good,x86-64,ghidra,Success,6.50,562.10,75,14,49
CWE190_Integer_Overflow__char_max_preinc_01.good,x86-64,angr,Success,.90,114.44,105,188,3057
CWE190_Integer_Overflow__char_max_preinc_01.good,x86-64,llvm,Success,.01,10.28,0,0,732
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_cpy_01.bad,x86-64,ghidra,Success,6.51,676.46,83,18,65
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_cpy_01.bad,x86-64,angr,Success,.91,114.88,121,221,3314
CWE122_Heap_Based_Buffer_Overflow__c_CWE193_wchar_t_cpy_01.bad,x86-64,llvm,Success,.01,10.49,0,0,812
CWE190_Integer_Overflow__short_fscanf_square_01.bad,x86-64,ghidra,Success,6.59,613.88,78,15,53
CWE190_Integer_Overflow__short_fscanf_square_01.bad,x86-64,angr,Success,.95,114.53,110,204,3341
CWE190_Integer_Overflow__short_fscanf_square_01.bad,x86-64,llvm,Success,.01,10.09,0,0,793
CWE190_Integer_Overflow__short_rand_multiply_01.good,x86-64,ghidra,Success,7.19,565.50,75,14,49
CWE190_Integer_Overflow__short_rand_multiply_01.good,x86-64,angr,Success,1.00,114.37,105,200,3255
CWE190_Integer_Overflow__short_rand_multiply_01.good,x86-64,llvm,Success,.01,10.44,0,0,752
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy_01.good,x86-64,ghidra,Success,7.40,628.04,78,16,57
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy_01.good,x86-64,angr,Success,1.03,114.53,112,206,3349
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy_01.good,x86-64,llvm,Success,.01,10.08,0,0,800
CWE190_Integer_Overflow__unsigned_int_max_add_01.bad,x86-64,ghidra,Success,6.95,628.40,76,14,49
CWE190_Integer_Overflow__unsigned_int_max_add_01.bad,x86-64,angr,Success,1.02,113.93,106,193,3133
CWE190_Integer_Overflow__unsigned_int_max_add_01.bad,x86-64,llvm,Success,.01,10.16,0,0,751
CWE190_Integer_Overflow__int_rand_preinc_01.good,x86-64,ghidra,Success,7.20,551.47,75,14,49
CWE190_Integer_Overflow__int_rand_preinc_01.good,x86-64,angr,Success,.90,114.59,105,198,3253
CWE190_Integer_Overflow__int_rand_preinc_01.good,x86-64,llvm,Success,.01,10.12,0,0,752
CWE190_Integer_Overflow__int_listen_socket_postinc_01.good,x86-64,ghidra,Success,6.62,560.82,93,23,85
CWE190_Integer_Overflow__int_listen_socket_postinc_01.good,x86-64,angr,Success,.88,115.47,141,258,3591
CWE190_Integer_Overflow__int_listen_socket_postinc_01.good,x86-64,llvm,Success,.01,10.08,0,0,874
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_01.bad,x86-64,ghidra,Success,6.46,563.62,86,19,69
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_01.bad,x86-64,angr,Success,.86,115.21,126,269,4108
CWE122_Heap_Based_Buffer_Overflow__c_CWE129_fgets_01.bad,x86-64,llvm,Success,.01,10.42,0,0,948
CWE190_Integer_Overflow__unsigned_int_rand_multiply_01.bad,x86-64,ghidra,Success,7.29,630.47,76,14,49
CWE190_Integer_Overflow__unsigned_int_rand_multiply_01.bad,x86-64,angr,Success,.97,114.69,106,216,3642
CWE190_Integer_Overflow__unsigned_int_rand_multiply_01.bad,x86-64,llvm,Success,.02,10.28,0,0,805
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket_01.bad,x86-64,ghidra,Success,7.23,566.81,92,22,81
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket_01.bad,x86-64,angr,Success,.99,115.62,138,287,4245
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket_01.bad,x86-64,llvm,Success,.01,10.13,0,0,985
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_cpy_01.bad,x86-64,ghidra,Success,7.07,669.07,77,15,53
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_cpy_01.bad,x86-64,angr,Success,1.01,114.70,109,198,3141
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_cpy_01.bad,x86-64,llvm,Success,.01,10.19,0,0,763
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_memcpy_01.good,x86-64,ghidra,Success,6.80,663.70,78,16,57
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_memcpy_01.good,x86-64,angr,Success,.94,114.59,112,196,3036
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_memcpy_01.good,x86-64,llvm,Success,.01,10.07,0,0,745
